LAT,LON,YEAR,DOY,TS,RH2M,GWETROOT,PRECTOTCORR,T2M_MIN,T2M_RANGE
5.75,-7.75,2024,117,27.23,85.84,0.53,3.68,24.19,6.76
5.75,-7.25,2024,117,27.2,86.91,0.56,4.04,24.04,6.79
5.75,-6.75,2024,117,27.2,88.66,0.64,5.07,23.93,6.7
5.75,-6.25,2024,117,27.46,87.78,0.66,5.13,24.1,6.79
5.75,-5.75,2024,117,27.55,87.78,0.63,4.78,24.33,6.72
5.75,-5.25,2024,117,28,86.96,0.6,4.09,24.78,6.65
5.75,-4.75,2024,117,28.53,85.33,0.57,3.43,25.22,6.64
5.75,-4.25,2024,117,28.82,83.79,0.54,3.06,25.51,6.53
5.75,-3.75,2024,117,28.56,84.06,0.48,3.1,25.58,5.91
5.75,-3.25,2024,117,27.71,88.16,0.56,3.68,25.41,4.83
5.75,-2.75,2024,117,27.27,90.12,0.59,3.73,25.04,4.99
6.25,-8.25,2024,117,27.45,84.84,0.52,3.6,24.18,7.01
6.25,-7.75,2024,117,27.34,84.77,0.51,3.49,24.03,7.07
6.25,-7.25,2024,117,27.32,85.63,0.54,4.02,24.01,6.99
6.25,-6.75,2024,117,27.14,88.06,0.63,5.36,23.98,6.7
6.25,-6.25,2024,117,27.1,88.19,0.66,6.02,23.97,6.89
6.25,-5.75,2024,117,27.41,87.01,0.63,5.72,24.05,7.28
6.25,-5.25,2024,117,27.91,85.59,0.61,4.75,24.3,7.59
6.25,-4.75,2024,117,28.46,83.62,0.59,3.78,24.53,7.99
6.25,-4.25,2024,117,28.85,81.63,0.57,3.2,24.65,8.33
6.25,-3.75,2024,117,28.81,81.03,0.5,3.13,24.65,8.14
6.25,-3.25,2024,117,27.69,86.13,0.52,3.96,24.45,6.78
6.25,-2.75,2024,117,27.38,87.65,0.57,3.9,24.33,6.54
6.75,-8.25,2024,117,27.42,83.58,0.54,2.92,24.06,7.17
6.75,-7.75,2024,117,27.48,82.71,0.49,2.82,23.91,7.31
6.75,-7.25,2024,117,27.47,83.49,0.5,3.32,23.98,7.27
6.75,-6.75,2024,117,27.21,86.54,0.57,4.6,24.14,6.94
6.75,-6.25,2024,117,27.2,87.94,0.59,5.89,24.19,6.88
6.75,-5.75,2024,117,27.73,85.64,0.58,5.92,24.3,7.29
6.75,-5.25,2024,117,28.26,83.21,0.57,4.94,24.43,7.76
6.75,-4.75,2024,117,28.79,80.71,0.56,3.76,24.52,8.39
6.75,-4.25,2024,117,29.26,78.3,0.55,2.91,24.58,9.1
6.75,-3.75,2024,117,29.6,76.25,0.51,2.63,24.61,9.66
6.75,-3.25,2024,117,28.58,80.53,0.5,3.52,24.36,8.54
6.75,-2.75,2024,117,28.28,81.76,0.51,3.45,24.3,8.02
7.25,-8.25,2024,117,27.03,82.71,0.56,2.86,23.58,7.58
7.25,-7.75,2024,117,26.97,82.61,0.5,2.81,23.39,7.5
7.25,-7.25,2024,117,27.13,83.56,0.49,3.02,23.59,7.42
7.25,-6.75,2024,117,27.44,85.25,0.52,3.48,24.09,7.3
7.25,-6.25,2024,117,27.73,86,0.52,4.54,24.37,7.1
7.25,-5.75,2024,117,28.15,83.72,0.5,4.98,24.65,7.06
7.25,-5.25,2024,117,28.61,80.66,0.5,4.42,24.71,7.63
7.25,-4.75,2024,117,29.2,77.51,0.51,3.47,24.69,8.65
7.25,-4.25,2024,117,29.83,74.58,0.52,2.59,24.72,9.82
7.25,-3.75,2024,117,30.3,71.75,0.51,2.11,24.87,10.59
7.25,-3.25,2024,117,29.58,75,0.48,3.03,24.55,9.77
7.25,-2.75,2024,117,29.34,75.81,0.47,2.87,24.52,9.18
7.75,-8.25,2024,117,26.93,82.24,0.59,3.8,22.98,8.13
7.75,-7.75,2024,117,27.16,80.54,0.52,3.08,23.11,8.08
7.75,-7.25,2024,117,27.56,80.26,0.49,2.74,23.53,7.91
7.75,-6.75,2024,117,28.16,80.64,0.5,2.52,24.16,7.76
7.75,-6.25,2024,117,28.52,80.81,0.49,2.62,24.51,7.69
7.75,-5.75,2024,117,28.63,79.61,0.45,3.09,25.03,7.03
7.75,-5.25,2024,117,29.02,77.29,0.46,3.14,25.08,7.62
7.75,-4.75,2024,117,29.65,74.5,0.48,2.91,24.98,8.9
7.75,-4.25,2024,117,30.37,71.66,0.49,2.55,24.98,10.2
7.75,-3.75,2024,117,30.92,68.94,0.49,2.14,25.18,10.84
7.75,-3.25,2024,117,30.22,71.66,0.48,3.19,24.7,10.34
7.75,-2.75,2024,117,30.06,72.32,0.48,2.9,24.68,10.06
8.25,-8.25,2024,117,26.96,81.53,0.59,4.42,22.57,8.41
8.25,-7.75,2024,117,28.29,75.61,0.52,3.01,23.31,9.2
8.25,-7.25,2024,117,28.94,73.31,0.48,2.26,23.97,9.12
8.25,-6.75,2024,117,28.98,74.38,0.47,1.88,24.46,8.3
8.25,-6.25,2024,117,29.42,73.78,0.45,1.54,24.83,8.3
8.25,-5.75,2024,117,29.23,74.18,0.43,1.64,25.31,7.32
8.25,-5.25,2024,117,29.46,73.49,0.45,1.76,25.39,7.69
8.25,-4.75,2024,117,30.05,71.81,0.47,1.88,25.36,8.82
8.25,-4.25,2024,117,30.82,69.58,0.48,2.06,25.37,10.11
8.25,-3.75,2024,117,31.44,67.62,0.48,2.34,25.4,10.9
8.25,-3.25,2024,117,30.74,69.35,0.47,4.53,24.91,10.7
8.25,-2.75,2024,117,30.71,69.91,0.48,4.3,24.97,10.47
4.75,-8.25,2024,118,29.94,80.28,0.56,1.67,27.02,4.83
4.75,-7.75,2024,118,29.71,79.68,0.51,1.56,26.4,6.02
4.75,-7.25,2024,118,29.52,80.94,0.52,1.59,26.23,5.95
4.75,-6.75,2024,118,29.41,83.57,0.58,1.75,26.63,4.58
4.75,-6.25,2024,118,30.02,82.84,0.56,1.85,27.81,2.63
4.75,-5.75,2024,118,30.11,83.04,0.58,1.89,28.33,1.91
4.75,-5.25,2024,118,30.29,82.76,-999,2.07,28.66,1.53
4.75,-4.75,2024,118,30.42,82.24,-999,2.36,28.9,1.26
4.75,-4.25,2024,118,30.47,81.69,-999,2.61,29.06,1.06
4.75,-3.75,2024,118,30.48,81.22,-999,2.63,29.07,1.14
4.75,-3.25,2024,118,30.27,81.37,-999,2.75,29.02,1.11
4.75,-2.75,2024,118,29.89,82.62,-999,2.73,28.67,1.34
5.25,-8.25,2024,118,28.82,82.28,0.57,1.87,25.1,7.3
5.25,-7.75,2024,118,28.44,83.29,0.54,1.77,24.61,7.64
5.25,-7.25,2024,118,28.24,84.81,0.55,1.94,24.47,7.44
5.25,-6.75,2024,118,28.16,86.81,0.62,2.32,24.73,6.57
5.25,-6.25,2024,118,28.66,86.19,0.62,2.37,25.63,5.5
5.25,-5.75,2024,118,28.76,86.39,0.6,2.25,26.22,4.68
5.25,-5.25,2024,118,29.1,85.71,0.57,2.13,26.8,4.1
5.25,-4.75,2024,118,29.48,84.28,0.51,2.12,27.32,3.68
5.25,-4.25,2024,118,29.71,82.69,0.45,2.23,27.66,3.46
5.25,-3.75,2024,118,29.66,81.94,0.44,2.36,27.69,3.54
5.25,-3.25,2024,118,29.15,83.56,0.57,2.61,27.59,3
5.25,-2.75,2024,118,28.46,86.48,0.6,2.73,26.92,3.3
5.75,-8.25,2024,118,28.21,83.59,0.55,2,24.21,8
5.75,-7.75,2024,118,27.79,84.96,0.53,1.98,23.9,7.91
5.75,-7.25,2024,118,27.64,86.3,0.56,2.28,23.87,7.66
5.75,-6.75,2024,118,27.56,88.17,0.64,2.77,24.09,7.04
5.75,-6.25,2024,118,27.85,87.84,0.66,2.67,24.5,6.84
5.75,-5.75,2024,118,27.91,87.74,0.63,2.29,24.83,6.52
5.75,-5.25,2024,118,28.29,86.86,0.6,1.91,25.31,6.28
5.75,-4.75,2024,118,28.84,84.81,0.57,1.69,25.78,6.34
5.75,-4.25,2024,118,29.26,82.51,0.53,1.7,26.08,6.51
5.75,-3.75,2024,118,29.04,82.19,0.48,1.94,26.1,6.26
5.75,-3.25,2024,118,28.08,86.31,0.56,2.23,25.94,4.86
5.75,-2.75,2024,118,27.52,88.92,0.59,2.4,25.5,4.78
6.25,-8.25,2024,118,28,83.64,0.52,2.07,24.02,7.88
6.25,-7.75,2024,118,27.73,84.32,0.51,2.07,23.81,7.84
6.25,-7.25,2024,118,27.69,85.31,0.54,2.4,23.83,7.77
6.25,-6.75,2024,118,27.54,87.59,0.63,2.94,24.04,7.28
6.25,-6.25,2024,118,27.48,88.09,0.66,2.79,24.26,7.04
6.25,-5.75,2024,118,27.74,87.04,0.63,2.2,24.53,6.94
6.25,-5.25,2024,118,28.21,85.69,0.6,1.64,24.9,6.98
6.25,-4.75,2024,118,28.79,83.51,0.59,1.26,25.21,7.39
6.25,-4.25,2024,118,29.17,81.28,0.57,1.14,25.39,7.79
6.25,-3.75,2024,118,28.85,81.12,0.5,1.32,25.44,7.16
6.25,-3.25,2024,118,27.71,86.28,0.52,1.62,25.2,5.66
6.25,-2.75,2024,118,27.41,87.69,0.57,1.72,25.02,5.45
6.75,-8.25,2024,118,27.92,82.66,0.54,2.13,23.88,8.07
6.75,-7.75,2024,118,27.89,82.4,0.49,2.1,23.79,8.01
6.75,-7.25,2024,118,27.91,83.19,0.5,2.37,23.88,8.1
6.75,-6.75,2024,118,27.63,85.99,0.56,2.88,24.07,7.83
6.75,-6.25,2024,118,27.5,87.47,0.59,2.86,24.26,7.3
6.75,-5.75,2024,118,27.94,85.64,0.58,2.26,24.61,7.07
6.75,-5.25,2024,118,28.39,83.76,0.56,1.66,24.93,7.03
6.75,-4.75,2024,118,28.83,81.64,0.56,1.15,25.14,7.33
6.75,-4.25,2024,118,29.1,79.72,0.55,0.82,25.26,7.62
6.75,-3.75,2024,118,28.92,79.12,0.51,0.79,25.39,7.09
6.75,-3.25,2024,118,28.09,82.8,0.5,1.05,25.19,6.14
6.75,-2.75,2024,118,27.93,83.44,0.51,1.07,25.14,5.96
7.25,-8.25,2024,118,27.5,81.97,0.56,2.41,23.46,8.63
7.25,-7.75,2024,118,27.5,81.95,0.5,2.43,23.39,8.53
7.25,-7.25,2024,118,27.69,82.84,0.49,2.51,23.63,8.43
7.25,-6.75,2024,118,27.88,84.52,0.51,2.58,24.07,8.21
7.25,-6.25,2024,118,28.02,85.12,0.52,2.59,24.35,7.82
7.25,-5.75,2024,118,28.38,83.35,0.5,2.34,24.75,7.41
7.25,-5.25,2024,118,28.72,81.14,0.5,1.89,24.96,7.35
7.25,-4.75,2024,118,29.12,78.78,0.51,1.35,25.07,7.66
7.25,-4.25,2024,118,29.47,76.62,0.52,0.85,25.2,7.99
7.25,-3.75,2024,118,29.48,75.12,0.5,0.58,25.5,7.69
7.25,-3.25,2024,118,28.81,78.1,0.48,0.81,25.32,6.89
7.25,-2.75,2024,118,28.64,78.6,0.47,0.75,25.37,6.54
7.75,-8.25,2024,118,27.38,81.55,0.59,2.92,23.08,9.02
7.75,-7.75,2024,118,27.86,79.53,0.52,2.53,23.17,9.57
7.75,-7.25,2024,118,28.43,78.71,0.49,2.26,23.61,9.55
7.75,-6.75,2024,118,28.99,78.83,0.49,2.03,24.25,9.24
7.75,-6.25,2024,118,29.24,78.78,0.49,1.9,24.47,9.32
7.75,-5.75,2024,118,29.44,77.61,0.45,2.1,24.89,8.72
7.75,-5.25,2024,118,29.59,76.22,0.46,1.92,25.01,8.52
7.75,-4.75,2024,118,29.88,74.4,0.48,1.5,25.05,8.73
7.75,-4.25,2024,118,30.3,72.16,0.49,0.99,25.23,9.06
7.75,-3.75,2024,118,30.56,69.81,0.48,0.6,25.67,8.91
7.75,-3.25,2024,118,29.54,73.81,0.48,0.79,25.3,7.94
7.75,-2.75,2024,118,29.23,75.06,0.48,0.67,25.49,7.34
8.25,-8.25,2024,118,27.47,80.61,0.59,3.04,22.91,9.05
8.25,-7.75,2024,118,29.06,74.4,0.52,2.17,23.46,10.64
8.25,-7.25,2024,118,30.17,70.78,0.48,1.66,24.05,11.37
8.25,-6.75,2024,118,30.52,70.54,0.47,1.51,24.53,11.11
8.25,-6.25,2024,118,30.63,70.59,0.45,1.44,24.73,10.8
8.25,-5.75,2024,118,30.5,71.17,0.43,1.68,24.98,10.1
8.25,-5.25,2024,118,30.32,71.46,0.45,1.64,25,9.59
8.25,-4.75,2024,118,30.43,70.62,0.47,1.39,25.07,9.49
8.25,-4.25,2024,118,30.92,68.54,0.48,1.04,25.32,9.78
8.25,-3.75,2024,118,31.56,65.81,0.47,0.71,25.71,10.2
8.25,-3.25,2024,118,30.45,69.14,0.47,0.7,25.16,9.46
8.25,-2.75,2024,118,30.15,70.85,0.48,0.59,25.62,8.65
4.75,-8.25,2024,119,29.03,83.19,0.56,3.72,26.34,4.11
4.75,-7.75,2024,119,28.71,83.36,0.51,3.45,26.28,4.52
4.75,-7.25,2024,119,28.61,83.93,0.52,3.58,26.57,4.06
4.75,-6.75,2024,119,28.74,84.7,0.58,4.29,27.11,2.95
4.75,-6.25,2024,119,29.48,83.12,0.57,4.87,28.18,1.66
4.75,-5.75,2024,119,29.74,83.02,0.58,5,28.4,1.49
4.75,-5.25,2024,119,30.01,82.32,-999,5.02,28.66,1.39
4.75,-4.75,2024,119,30.19,81.39,-999,5.04,28.89,1.32
4.75,-4.25,2024,119,30.25,80.82,-999,5.09,29.02,1.23
4.75,-3.75,2024,119,30.18,81.5,-999,5.15,28.95,1.05
4.75,-3.25,2024,119,29.92,83.18,-999,5.36,28.69,1.09
4.75,-2.75,2024,119,29.6,84.91,-999,5.18,28.23,1.53
5.25,-8.25,2024,119,27.7,86.18,0.57,4.08,24.76,5.75
5.25,-7.75,2024,119,27.41,87.52,0.54,3.9,24.9,5.51
5.25,-7.25,2024,119,27.3,88.92,0.55,4.5,25.16,4.98
5.25,-6.75,2024,119,27.28,90.23,0.62,6,25.42,4.3
5.25,-6.25,2024,119,27.81,89.16,0.62,6.93,26.21,3.43
5.25,-5.75,2024,119,28.13,89.06,0.61,6.94,26.6,2.94
5.25,-5.25,2024,119,28.67,87.46,0.57,6.22,27.07,2.89
5.25,-4.75,2024,119,29.19,85.18,0.51,5.42,27.52,2.97
5.25,-4.25,2024,119,29.46,83.34,0.45,4.97,27.79,3.01
5.25,-3.75,2024,119,29.35,83.34,0.45,5.01,27.73,3.05
5.25,-3.25,2024,119,28.9,85.74,0.57,5.41,27.36,2.82
5.25,-2.75,2024,119,28.28,88.41,0.6,5.43,26.59,3.42
5.75,-8.25,2024,119,27.04,87.77,0.55,3.93,24.46,5.53
5.75,-7.75,2024,119,26.9,89.03,0.53,3.86,24.6,5.25
5.75,-7.25,2024,119,26.83,90.61,0.56,4.71,24.8,4.84
5.75,-6.75,2024,119,26.68,92.57,0.64,6.53,24.9,4.39
5.75,-6.25,2024,119,26.87,92.09,0.66,7.54,25.16,4.3
5.75,-5.75,2024,119,27.07,91.69,0.63,7.45,25.34,4.22
5.75,-5.25,2024,119,27.66,89.79,0.59,6.25,25.71,4.56
5.75,-4.75,2024,119,28.34,87.01,0.57,4.98,26.1,5.04
5.75,-4.25,2024,119,28.8,84.46,0.53,4.26,26.34,5.46
5.75,-3.75,2024,119,28.73,83.78,0.48,4.37,26.22,5.66
5.75,-3.25,2024,119,28.09,87.13,0.56,4.94,25.76,5.14
5.75,-2.75,2024,119,27.62,89.24,0.59,5.06,25.22,5.42
6.25,-8.25,2024,119,26.91,87.76,0.52,3.57,24.41,5.41
6.25,-7.75,2024,119,26.98,87.89,0.51,3.46,24.5,5.57
6.25,-7.25,2024,119,26.95,89.09,0.54,4.24,24.66,5.32
6.25,-6.75,2024,119,26.64,91.81,0.63,5.98,24.73,4.69
6.25,-6.25,2024,119,26.6,92.44,0.66,7,24.87,4.46
6.25,-5.75,2024,119,26.93,91.09,0.63,6.81,25.06,4.73
6.25,-5.25,2024,119,27.58,88.78,0.6,5.49,25.36,5.37
6.25,-4.75,2024,119,28.27,85.84,0.59,4.1,25.62,6.13
6.25,-4.25,2024,119,28.78,82.98,0.57,3.32,25.72,6.82
6.25,-3.75,2024,119,28.89,81.25,0.5,3.41,25.52,7.37
6.25,-3.25,2024,119,28.15,84.88,0.52,4.11,25,6.87
6.25,-2.75,2024,119,27.9,85.93,0.57,4.16,24.73,6.94
6.75,-8.25,2024,119,27.18,85.5,0.54,3.52,24.17,6.61
6.75,-7.75,2024,119,27.51,84.28,0.49,3.39,24.35,6.88
6.75,-7.25,2024,119,27.46,85.36,0.5,3.97,24.56,6.56
6.75,-6.75,2024,119,26.92,89.34,0.56,5.42,24.64,5.67
6.75,-6.25,2024,119,26.74,91.44,0.59,6.46,24.78,4.95
6.75,-5.75,2024,119,27.26,89.21,0.58,6,25.05,5.35
6.75,-5.25,2024,119,27.99,86.26,0.56,4.7,25.33,6.13
6.75,-4.75,2024,119,28.7,83.02,0.56,3.37,25.52,6.99
6.75,-4.25,2024,119,29.22,79.89,0.55,2.57,25.56,7.77
6.75,-3.75,2024,119,29.5,77.22,0.51,2.57,25.42,8.53
6.75,-3.25,2024,119,28.89,79.64,0.5,3.38,24.95,8.18
6.75,-2.75,2024,119,28.79,79.89,0.51,3.34,24.76,8.32
7.25,-8.25,2024,119,27.19,83.11,0.56,4.47,23.62,8.06
7.25,-7.75,2024,119,27.44,82.29,0.5,4.41,23.79,7.99
7.25,-7.25,2024,119,27.59,83.53,0.49,4.63,24.17,7.52
7.25,-6.75,2024,119,27.54,86.51,0.51,5.02,24.56,6.86
7.25,-6.25,2024,119,27.37,88.31,0.52,5.51,24.77,6.01
7.25,-5.75,2024,119,27.67,86.44,0.5,4.96,24.95,6.03
7.25,-5.25,2024,119,28.4,82.91,0.5,3.88,25.09,6.98
7.25,-4.75,2024,119,29.23,79.06,0.51,2.77,25.23,8.14
7.25,-4.25,2024,119,29.9,75.61,0.52,2.01,25.37,9.05
7.25,-3.75,2024,119,30.17,72.69,0.5,1.94,25.46,9.5
7.25,-3.25,2024,119,29.67,74.66,0.48,3.06,25.05,9.14
7.25,-2.75,2024,119,29.7,74.28,0.47,2.86,24.91,9.46
7.75,-8.25,2024,119,27.23,81.98,0.59,6.56,23.23,8.42
7.75,-7.75,2024,119,27.75,79.72,0.52,5.18,23.41,8.87
7.75,-7.25,2024,119,28.33,79.11,0.49,4.45,23.99,8.75
7.75,-6.75,2024,119,28.84,79.91,0.49,4.16,24.73,8.34
7.75,-6.25,2024,119,28.62,81.56,0.49,4.04,24.87,7.82
7.75,-5.75,2024,119,28.44,81.21,0.45,3.71,24.9,6.99
7.75,-5.25,2024,119,28.96,78.42,0.46,2.94,24.89,7.72
7.75,-4.75,2024,119,29.83,74.64,0.47,2.12,25.04,9.02
7.75,-4.25,2024,119,30.72,70.81,0.49,1.54,25.36,10.11
7.75,-3.75,2024,119,31.22,67.41,0.48,1.46,25.69,10.48
7.75,-3.25,2024,119,30.32,71.01,0.48,2.98,25.03,10.18
7.75,-2.75,2024,119,30.3,70.97,0.48,2.57,24.9,10.5
8.25,-8.25,2024,119,27.26,81.3,0.59,8.19,23.03,8.19
8.25,-7.75,2024,119,28.69,75.87,0.52,5.49,23.65,9.49
8.25,-7.25,2024,119,29.67,72.78,0.48,3.91,24.37,9.82
8.25,-6.75,2024,119,30.08,72.47,0.47,3.31,25.01,9.42
8.25,-6.25,2024,119,30.23,72.72,0.45,3.04,25.19,9.6
8.25,-5.75,2024,119,29.55,74.64,0.43,2.72,24.99,8.35
8.25,-5.25,2024,119,29.57,74,0.45,2.16,24.85,8.45
8.25,-4.75,2024,119,30.23,71.44,0.47,1.64,25.01,9.41
8.25,-4.25,2024,119,31.27,67.69,0.47,1.35,25.45,10.65
8.25,-3.75,2024,119,32.25,63.59,0.47,1.38,25.9,11.45
8.25,-3.25,2024,119,31.18,67.07,0.47,2.69,25.05,11.35
8.25,-2.75,2024,119,31.13,67.64,0.48,2.17,25.14,11.27
4.75,-8.25,2024,120,29.55,74.59,0.56,2.73,25.04,8.15
4.75,-7.75,2024,120,29.17,76.21,0.51,2.34,24.48,8.96
4.75,-7.25,2024,120,28.97,78.29,0.52,2.28,24.84,7.79
4.75,-6.75,2024,120,28.99,80.17,0.58,2.6,25.91,5.22
4.75,-6.25,2024,120,29.74,79.34,0.57,2.83,27.28,3.19
4.75,-5.75,2024,120,29.75,79.32,0.58,2.78,27.97,2.3
4.75,-5.25,2024,120,29.96,78.32,-999,3.21,28.46,1.87
4.75,-4.75,2024,120,30.16,77.09,-999,5.33,28.8,1.61
4.75,-4.25,2024,120,30.23,76.19,-999,8.93,28.94,1.44
4.75,-3.75,2024,120,30.08,75.97,-999,12.42,28.8,1.49
4.75,-3.25,2024,120,29.9,76.92,-999,8.42,28.63,1.85
4.75,-2.75,2024,120,29.49,79.46,-999,7.05,28.28,1.7
5.25,-8.25,2024,120,28.39,77.47,0.57,3.86,23.16,10.33
5.25,-7.75,2024,120,27.83,80.59,0.54,3.4,23.08,9.91
5.25,-7.25,2024,120,27.6,83.27,0.55,3.63,23.43,8.86
5.25,-6.75,2024,120,27.57,85.2,0.62,4.52,23.98,7.33
5.25,-6.25,2024,120,28.21,84.38,0.62,4.58,24.9,6.27
5.25,-5.75,2024,120,28.32,84.25,0.61,3.8,25.58,5.27
5.25,-5.25,2024,120,28.7,83.34,0.57,3.18,26.22,4.61
5.25,-4.75,2024,120,29.08,81.99,0.51,4.02,26.78,4.13
5.25,-4.25,2024,120,29.23,80.88,0.46,6.68,27.17,3.73
5.25,-3.75,2024,120,28.9,81.03,0.45,10.6,27.24,3.32
5.25,-3.25,2024,120,28.61,81.88,0.57,8.15,27.03,3.59
5.25,-2.75,2024,120,27.85,86.22,0.61,7.04,26.33,3.42
5.75,-8.25,2024,120,27.89,81.13,0.55,5.04,23.07,9.89
5.75,-7.75,2024,120,27.4,83.86,0.53,4.62,23.3,9.01
5.75,-7.25,2024,120,27.18,86.15,0.57,5.2,23.62,8.12
5.75,-6.75,2024,120,27.01,88.16,0.65,6.63,23.79,7.17
5.75,-6.25,2024,120,27.35,87.06,0.67,6.45,24.04,7.18
5.75,-5.75,2024,120,27.5,86.06,0.63,4.87,24.36,6.91
5.75,-5.25,2024,120,27.9,84.8,0.6,3.4,24.83,6.67
5.75,-4.75,2024,120,28.3,83.4,0.57,3.28,25.32,6.42
5.75,-4.25,2024,120,28.42,82.58,0.54,4.88,25.68,6.02
5.75,-3.75,2024,120,27.93,83.66,0.49,7.76,25.72,5.16
5.75,-3.25,2024,120,27.39,85.58,0.56,6.85,25.44,4.79
5.75,-2.75,2024,120,26.91,88.59,0.6,6.06,25.13,4.54
6.25,-8.25,2024,120,27.71,83.56,0.52,5.61,23.63,8.76
6.25,-7.75,2024,120,27.5,84.39,0.51,5.14,23.83,8.17
6.25,-7.25,2024,120,27.28,85.92,0.55,5.88,24.07,7.29
6.25,-6.75,2024,120,26.87,88.62,0.64,7.85,24.18,6.19
6.25,-6.25,2024,120,26.93,88.5,0.66,8.01,24.23,6.36
6.25,-5.75,2024,120,27.38,85.88,0.63,6.07,24.39,6.93
6.25,-5.25,2024,120,27.89,83.61,0.6,4.27,24.75,7.1
6.25,-4.75,2024,120,28.25,81.93,0.59,3.84,25.13,7.02
6.25,-4.25,2024,120,28.28,81.25,0.57,4.82,25.4,6.62
6.25,-3.75,2024,120,27.83,82.12,0.5,6.12,25.48,5.59
6.25,-3.25,2024,120,27.14,84.98,0.53,5.51,25.14,5.07
6.25,-2.75,2024,120,26.98,86.04,0.57,4.96,25.1,4.94
6.75,-8.25,2024,120,27.53,82.86,0.54,5.64,23.89,8.14
6.75,-7.75,2024,120,27.67,82.12,0.49,4.96,24.1,7.67
6.75,-7.25,2024,120,27.47,83.52,0.5,5.63,24.33,6.89
6.75,-6.75,2024,120,26.85,87.39,0.57,8.08,24.44,5.96
6.75,-6.25,2024,120,26.83,88.69,0.59,9.32,24.46,5.98
6.75,-5.75,2024,120,27.66,85.06,0.58,7.55,24.71,6.88
6.75,-5.25,2024,120,28.21,82.38,0.56,5.84,25.04,7.08
6.75,-4.75,2024,120,28.46,80.71,0.56,5.46,25.38,6.9
6.75,-4.25,2024,120,28.45,79.89,0.55,6.18,25.66,6.46
6.75,-3.75,2024,120,28.25,79.44,0.51,6.26,25.85,5.71
6.75,-3.25,2024,120,27.71,81.21,0.5,4.95,25.53,5.31
6.75,-2.75,2024,120,27.69,81.3,0.51,4.64,25.43,5.51
7.25,-8.25,2024,120,26.9,81.68,0.56,6.09,23.58,7.55
7.25,-7.75,2024,120,27.1,81.25,0.5,5.3,23.77,7.15
7.25,-7.25,2024,120,27.27,82.41,0.49,5.63,24.12,6.79
7.25,-6.75,2024,120,27.31,84.8,0.52,7.76,24.46,6.6
7.25,-6.25,2024,120,27.43,85.5,0.53,9.83,24.56,6.78
7.25,-5.75,2024,120,28.16,82.65,0.51,8.84,24.84,7.37
7.25,-5.25,2024,120,28.6,80.29,0.5,7.26,25.13,7.47
7.25,-4.75,2024,120,28.86,78.72,0.51,6.75,25.48,7.33
7.25,-4.25,2024,120,29,77.67,0.52,7.26,25.84,7.07
7.25,-3.75,2024,120,29.01,76.22,0.51,6.98,26.13,6.71
7.25,-3.25,2024,120,28.59,77.39,0.48,5.13,25.78,6.42
7.25,-2.75,2024,120,28.69,76.77,0.47,5.01,25.67,6.76
7.75,-8.25,2024,120,26.46,81.02,0.59,6.11,23.2,7.06
7.75,-7.75,2024,120,26.88,79.59,0.52,5.43,23.45,6.92
7.75,-7.25,2024,120,27.62,78.84,0.49,5.35,24,7.05
7.75,-6.75,2024,120,28.46,78.62,0.5,6.27,24.65,7.51
7.75,-6.25,2024,120,28.66,78.84,0.5,7.79,24.77,8.19
7.75,-5.75,2024,120,29.19,77.22,0.46,7.97,25,8.57
7.75,-5.25,2024,120,29.53,75.67,0.46,6.74,25.21,8.69
7.75,-4.75,2024,120,29.84,74.38,0.48,5.87,25.52,8.67
7.75,-4.25,2024,120,30.11,73.27,0.49,5.86,25.91,8.57
7.75,-3.75,2024,120,30.27,71.97,0.48,5.93,26.32,8.33
7.75,-3.25,2024,120,29.34,74.84,0.48,4.93,25.69,7.91
7.75,-2.75,2024,120,29.44,74.12,0.48,4.81,25.61,8.15
8.25,-8.25,2024,120,26.56,78.93,0.59,4.88,22.87,7.54
8.25,-7.75,2024,120,27.91,74.79,0.52,4.22,23.67,7.8
8.25,-7.25,2024,120,29.05,72.33,0.48,3.93,24.47,8.11
8.25,-6.75,2024,120,29.72,71.68,0.47,4.15,25.06,8.48
8.25,-6.25,2024,120,30.08,71.03,0.45,4.75,25.23,9.1
8.25,-5.75,2024,120,30.45,70.58,0.43,5.29,25.29,9.74
8.25,-5.25,2024,120,30.57,70.43,0.45,4.82,25.35,9.86
8.25,-4.75,2024,120,30.75,70.03,0.47,4.14,25.54,9.87
8.25,-4.25,2024,120,31.14,69.01,0.48,3.67,25.9,9.94
8.25,-3.75,2024,120,31.68,67.19,0.47,3.46,26.4,10
8.25,-3.25,2024,120,30.61,70.41,0.47,4.32,25.6,9.92
8.25,-2.75,2024,120,30.82,69.74,0.48,3.69,25.64,10.09
4.75,-8.25,2024,121,30.29,79.57,0.56,0.19,26.64,5.52
4.75,-7.75,2024,121,30.39,76.92,0.51,0.17,25.9,7.78
4.75,-7.25,2024,121,30.15,77.59,0.51,0.16,25.89,7.61
4.75,-6.75,2024,121,29.66,80.68,0.57,0.16,26.59,5.23
4.75,-6.25,2024,121,30.03,79.78,0.56,0.18,27.72,3.25
4.75,-5.75,2024,121,29.86,80.91,0.58,0.22,28.21,2.26
4.75,-5.25,2024,121,30.08,80.76,-999,0.21,28.57,1.94
4.75,-4.75,2024,121,30.36,80.02,-999,0.24,28.86,1.81
4.75,-4.25,2024,121,30.5,79.34,-999,0.43,29.08,1.67
